,Date,Open,High,Low,Close,Adj Close,Volume
753,2020-01-22,8.0,8.133333,7.92,8.08,7.785893,56751451
754,2020-01-23,8.0,8.053333,7.573333,7.706666,7.426148,131751045
755,2020-01-24,7.8,7.8,7.56,7.653333,7.374757,30508521
756,2020-01-29,7.466666,7.6,7.333333,7.426666,7.15634,55421686
757,2020-01-30,7.333333,7.466666,6.946666,7.013333,6.758052,94928286
758,2020-01-31,7.133333,7.2,6.88,6.946666,6.693812,59045868
759,2020-02-03,6.866666,7.4,6.866666,7.146666,6.886532,132769392
760,2020-02-04,7.24,7.4,7.093333,7.386666,7.117796,123931125
761,2020-02-05,7.44,7.653333,7.253333,7.426666,7.15634,84218407
762,2020-02-06,7.533333,7.613333,7.386666,7.52,7.246276,57664743
763,2020-02-07,7.346666,7.573333,7.333333,7.493333,7.22058,37195921
764,2020-02-10,7.426666,7.6,7.333333,7.506666,7.233428,59215699
765,2020-02-11,7.64,7.813333,7.546666,7.733333,7.451844,78048633
766,2020-02-12,7.786666,7.826666,7.68,7.733333,7.451844,52861497
767,2020-02-13,7.706666,7.773333,7.506666,7.733333,7.451844,55788145
768,2020-02-14,7.8,7.986666,7.786666,7.853333,7.567476,69774898
769,2020-02-17,7.92,7.973333,7.8,7.84,7.554629,27705913
770,2020-02-18,7.746666,7.84,7.573333,7.68,7.400453,40562250
771,2020-02-19,7.76,7.826666,7.666666,7.706666,7.426148,54658063
772,2020-02-20,7.866666,7.866666,7.6,7.64,7.361909,45279817
773,2020-02-21,7.56,7.626666,7.466666,7.52,7.246276,54551470
774,2020-02-24,7.626666,7.626666,7.266666,7.333333,7.066404,49727220
775,2020-02-25,7.333333,7.466666,7.2,7.44,7.169189,37380877
776,2020-02-26,7.506666,7.626666,7.333333,7.36,7.092102,69846814
777,2020-02-27,7.36,7.666666,7.346666,7.613333,7.336213,104760099
778,2020-02-28,7.426666,7.76,7.333333,7.52,7.246276,128230093
779,2020-03-02,7.573333,7.666666,7.44,7.573333,7.297669,53986860
780,2020-03-03,7.666666,7.906666,7.666666,7.8,7.516085,112166011
781,2020-03-04,7.893333,7.893333,7.6,7.853333,7.567476,69225043
782,2020-03-05,7.933333,8.293333,7.88,8.226666,7.927221,152952322
783,2020-03-06,8.133333,8.506666,8.106666,8.213333,7.914373,157712848
784,2020-03-09,7.733333,7.946666,7.613333,7.693333,7.413301,134551158
785,2020-03-10,7.92,7.92,7.36,7.573333,7.297669,101149878
786,2020-03-11,7.64,7.64,7.4,7.493333,7.22058,68871172
787,2020-03-12,7.333333,7.386666,7.026666,7.32,7.053557,105588261
788,2020-03-13,6.933333,7.533333,6.733333,7.386666,7.117796,152390002
789,2020-03-16,7.226666,7.306666,6.773333,6.946666,6.693812,126742507
790,2020-03-17,6.84,6.84,6.84,6.84,6.591029,0
791,2020-03-18,6.92,7.28,6.526666,6.746666,6.501092,153190618
792,2020-03-19,6.666666,6.866666,6.173333,6.466666,6.231284,155144587
793,2020-03-20,6.746666,6.906666,6.513333,6.84,6.591029,88872952
794,2020-03-23,6.6,6.76,6.553333,6.586666,6.346916,67064278
795,2020-03-24,7.213333,7.213333,6.906666,6.96,6.706661,109899547
796,2020-03-25,7.146666,7.266666,6.973333,7.213333,6.950772,70740391
797,2020-03-26,7.08,7.306666,6.973333,7.133333,6.873684,87319927
798,2020-03-27,7.253333,7.306666,7.0,7.08,6.822292,50390713
799,2020-03-30,6.973333,7.24,6.946666,7.12,6.860837,47006091
800,2020-03-31,6.68,6.826666,6.36,6.813333,6.565332,252048157
801,2020-04-01,6.506666,6.92,6.506666,6.72,6.475396,105170221
802,2020-04-02,6.813333,6.973333,6.62,6.893333,6.64242,65885608
803,2020-04-03,6.84,7.133333,6.84,7.026666,6.7709,43288162
804,2020-04-06,7.24,7.253333,6.973333,7.133333,6.873684,35220037
805,2020-04-07,7.266666,7.386666,7.12,7.333333,7.066404,88940946
806,2020-04-08,7.386666,7.386666,7.186666,7.28,7.015013,48475111
807,2020-04-09,7.333333,7.64,7.266666,7.52,7.246276,84978612
808,2020-04-14,7.613333,7.626666,7.44,7.48,7.207734,72691414
809,2020-04-15,7.533333,7.813333,7.466666,7.493333,7.22058,76080307
810,2020-04-16,7.4,7.626666,7.386666,7.453333,7.182037,65283015
811,2020-04-17,7.64,7.84,7.586666,7.693333,7.413301,91466176
812,2020-04-20,7.666666,8.0,7.613333,7.92,7.631717,66724668
813,2020-04-21,7.546666,7.6,7.2,7.293333,7.027861,585785823
814,2020-04-22,7.24,7.493333,7.2,7.386666,7.117796,121599598
815,2020-04-23,7.506666,7.666666,7.453333,7.506666,7.233428,90144282
816,2020-04-24,7.44,7.546666,7.346666,7.48,7.207734,66248205
817,2020-04-27,7.613333,7.746666,7.506666,7.68,7.400453,64568614
818,2020-04-28,7.64,7.72,7.533333,7.706666,7.426148,41855749
819,2020-04-29,7.8,7.813333,7.493333,7.56,7.284821,57967963
820,2020-05-04,7.413333,7.413333,7.24,7.333333,7.066404,72758173
821,2020-05-05,7.453333,7.573333,7.386666,7.48,7.207734,38133237
822,2020-05-06,7.586666,7.92,7.546666,7.893333,7.606021,101102647
823,2020-05-07,7.773333,7.96,7.733333,7.866666,7.580324,57008760
824,2020-05-08,7.973333,7.973333,7.84,7.92,7.631717,41030202
825,2020-05-11,8.0,8.173333,7.826666,7.88,7.593173,62788255
826,2020-05-12,7.786666,7.92,7.733333,7.786666,7.503237,72676309
827,2020-05-13,7.853333,8.106666,7.826666,8.0,7.708806,68195388
828,2020-05-14,7.92,8.093333,7.88,7.96,7.670261,45581593
829,2020-05-15,7.986666,8.106666,7.906666,7.973333,7.683109,46985497
830,2020-05-18,8.013333,8.2,7.826666,8.066666,7.773044,40249795
831,2020-05-19,8.226666,8.253333,8.053333,8.146666,7.850132,44017287
832,2020-05-20,8.106666,8.44,8.106666,8.266666,7.965765,76485162
833,2020-05-21,8.2,8.266666,7.906666,8.053333,7.760197,64251726
834,2020-05-22,7.826666,8.0,7.533333,7.6,7.323365,118177254
835,2020-05-25,7.6,7.733333,7.466666,7.666666,7.387604,68834107
836,2020-05-26,7.813333,8.106666,7.8,7.973333,7.683109,61347171
837,2020-05-27,8.133333,8.133333,7.813333,7.96,7.670261,49477540
838,2020-05-28,7.866666,7.906666,7.346666,7.573333,7.297669,126661095
839,2020-05-29,7.453333,8.253333,7.453333,8.133333,7.837286,266155108
840,2020-06-01,8.4,8.92,8.4,8.68,8.364055,140956960
841,2020-06-02,8.68,8.84,8.586666,8.706666,8.38975,73383718
842,2020-06-03,8.933333,8.973333,8.693333,8.853333,8.531078,68293387
843,2020-06-04,9.0,9.053333,8.84,9.0,8.672405,71708623
844,2020-06-05,9.0,9.186666,8.853333,9.133333,8.800886,54957813
845,2020-06-08,9.213333,9.493333,9.08,9.2,8.865127,77311027
846,2020-06-09,9.226666,9.373333,9.093333,9.12,8.788039,58069131
847,2020-06-10,9.266666,9.48,9.133333,9.28,8.942214,78248443
848,2020-06-11,9.333333,9.613333,9.2,9.24,8.90367,76941084
849,2020-06-12,8.973333,9.266666,8.853333,9.173333,8.852202,61875933
850,2020-06-15,8.8,9.453333,8.8,9.04,8.723537,73237536
851,2020-06-16,9.333333,9.56,9.266666,9.4,9.070934,69706320
852,2020-06-17,9.466666,9.853333,9.453333,9.84,9.495533,101336778
853,2020-06-18,9.72,9.786666,9.493333,9.733333,9.392599,64180851
854,2020-06-19,9.8,9.973333,9.653333,9.88,9.534133,63601203
855,2020-06-22,9.88,9.893333,9.506666,9.613333,9.2768,62138083
856,2020-06-23,9.546666,10.013333,9.48,9.973333,9.624198,51546093
857,2020-06-24,10.133333,10.133333,9.84,9.92,9.572732,29499846
858,2020-06-26,9.8,10.0,9.693333,9.733333,9.392599,46450612
859,2020-06-29,9.866666,9.88,9.546666,9.746666,9.405465,65157702
860,2020-06-30,9.946666,9.946666,9.666666,9.733333,9.392599,53527912
861,2020-07-02,9.866666,10.08,9.746666,9.853333,9.508398,68066751
862,2020-07-03,9.88,9.986666,9.693333,9.92,9.572732,54652465
863,2020-07-06,10.066666,10.066666,9.506666,9.506666,9.173867,137109009
864,2020-07-07,9.733333,9.906666,9.373333,9.72,9.379733,114513292
865,2020-07-08,9.866666,9.946666,9.773333,9.84,9.495533,55439242
866,2020-07-09,9.88,10.026666,9.6,9.933333,9.585599,68085802
867,2020-07-10,9.92,10.413333,9.76,10.133333,9.778595,98767042
868,2020-07-13,10.226666,10.466666,10.133333,10.173333,9.817197,103383091
869,2020-07-14,10.2,10.2,9.813333,10.013333,9.662799,56057080
870,2020-07-15,10.173333,10.506666,10.053333,10.093333,9.739997,84716557
871,2020-07-16,10.253333,10.32,9.6,9.666666,9.328266,83932912
872,2020-07-17,9.68,10.106666,9.653333,10.093333,9.739997,80515555
873,2020-07-20,10.28,10.5,9.8,10.06,9.707831,81113069
874,2020-07-21,10.1,11.02,10.1,10.76,10.383327,90713650
875,2020-07-22,10.9,11.24,10.42,10.42,10.055228,88640572
876,2020-07-23,10.58,10.94,10.38,10.88,10.499125,82554818
877,2020-07-24,10.24,10.56,9.82,9.94,9.592031,556379965
878,2020-07-27,10.1,10.34,10.0,10.16,9.804329,89764356
879,2020-07-28,10.38,10.4,9.98,10.14,9.785031,55540687
880,2020-07-29,10.2,10.2,9.91,9.99,9.640282,70038976
881,2020-07-30,10.16,10.32,9.96,10.16,9.804329,74991824
882,2020-07-31,10.24,10.32,10.02,10.1,9.746431,36573858
883,2020-08-03,10.02,10.2,9.8,10.0,9.649931,69519055
884,2020-08-04,10.1,10.14,9.91,10.0,9.649931,60216234
885,2020-08-05,10.02,10.1,9.85,9.97,9.620982,83085737
886,2020-08-06,10.04,10.06,9.72,9.91,9.56308,72398819
887,2020-08-07,9.91,9.91,9.47,9.7,9.360434,84042885
888,2020-08-10,9.5,9.54,9.24,9.37,9.041986,103634020
889,2020-08-11,9.42,9.44,9.19,9.4,9.070934,79906952
890,2020-08-12,9.38,9.42,9.02,9.2,8.877937,109141724
891,2020-08-13,9.25,9.39,9.15,9.26,8.935836,55765827
892,2020-08-14,9.22,9.32,9.11,9.16,8.839336,54981277
893,2020-08-17,9.2,9.47,9.09,9.25,8.926188,77613877
894,2020-08-18,9.38,9.62,9.29,9.46,9.128835,66078013
895,2020-08-19,9.46,9.59,9.36,9.4,9.070934,28081044
896,2020-08-20,9.32,9.38,9.06,9.19,8.868287,55551385
897,2020-08-21,9.25,9.3,9.12,9.18,8.858637,41731937
898,2020-08-24,9.29,9.45,9.26,9.39,9.061285,49754838
899,2020-08-25,9.46,9.47,8.86,9.02,8.704238,120931610
900,2020-08-26,9.02,9.29,9.0,9.11,8.791087,59325827
901,2020-08-27,9.05,9.14,8.89,9.1,8.781438,45532876
902,2020-08-28,9.17,9.35,9.03,9.24,8.916536,75309575
903,2020-08-31,9.15,9.3,8.95,8.95,8.636687,95768589
904,2020-09-01,8.8,8.98,8.8,8.89,8.578789,66080721
905,2020-09-02,8.97,9.32,8.85,9.27,8.945486,97828304
906,2020-09-03,9.37,9.5,9.21,9.25,8.926188,70621748
907,2020-09-04,9.08,9.14,8.95,9.09,8.771788,112872344
908,2020-09-07,9.05,9.08,8.72,8.89,8.578789,67689969
909,2020-09-08,8.98,9.0,8.65,8.8,8.49194,51661050
910,2020-09-09,8.88,8.88,8.62,8.78,8.472638,34841875
911,2020-09-10,8.78,8.92,8.66,8.68,8.376141,39655722
912,2020-09-11,8.72,8.87,8.63,8.82,8.511239,56594464
913,2020-09-14,8.88,8.95,8.7,8.87,8.578942,31780694
914,2020-09-15,8.79,9.06,8.79,9.0,8.704677,31893278
915,2020-09-16,9.07,9.17,8.96,9.03,8.733693,31205750
916,2020-09-17,8.98,9.1,8.77,8.91,8.61763,32338236
917,2020-09-18,9.0,9.0,8.81,8.93,8.636973,42298745
918,2020-09-21,8.95,9.07,8.75,8.79,8.501568,46489396
919,2020-09-22,8.7,8.85,8.61,8.68,8.395177,45400038
920,2020-09-23,8.62,9.03,8.62,8.9,8.607956,62470345
921,2020-09-24,8.76,8.94,8.67,8.78,8.491895,39560559
922,2020-09-25,8.8,8.86,8.51,8.58,8.298458,42702265
923,2020-09-28,8.59,8.69,8.47,8.56,8.279115,39263811
924,2020-09-29,8.5,8.65,8.38,8.41,8.134036,44317915
925,2020-09-30,8.65,8.65,8.44,8.44,8.163052,25902438
926,2020-10-05,8.55,8.56,8.29,8.31,8.037318,34166251
927,2020-10-06,8.4,8.65,8.36,8.54,8.25977,44648577
928,2020-10-07,8.46,8.77,8.46,8.69,8.404848,29418308
929,2020-10-08,8.7,8.7,8.5,8.6,8.317803,25067183
930,2020-10-09,8.66,8.67,8.36,8.47,8.192068,59580852
931,2020-10-12,8.55,8.61,8.47,8.53,8.250099,54063188
932,2020-10-14,8.52,8.52,8.24,8.3,8.027646,87631110
933,2020-10-15,8.3,8.33,8.1,8.13,7.863225,71061279
934,2020-10-16,8.01,8.15,7.78,7.95,7.689131,155386939
935,2020-10-19,8.06,8.15,7.89,8.02,7.756835,89647825
936,2020-10-20,7.95,8.15,7.94,8.02,7.756835,55200939
937,2020-10-21,8.04,8.1,8.01,8.03,7.766507,45633378
938,2020-10-22,8.11,8.16,7.86,7.98,7.718146,48680056
939,2020-10-23,8.0,8.0,7.82,7.94,7.67946,71929419
940,2020-10-27,7.92,7.92,7.73,7.83,7.573069,65502173
941,2020-10-28,7.88,8.06,7.68,7.99,7.727818,80196189
942,2020-10-29,7.96,7.96,7.8,7.94,7.67946,49583998
943,2020-10-30,8.04,8.04,7.72,7.82,7.563397,60529288
944,2020-11-02,7.8,7.8,7.6,7.7,7.447335,72334587
945,2020-11-03,7.7,7.96,7.65,7.87,7.611756,68639347
946,2020-11-04,7.88,8.06,7.85,7.94,7.67946,50919904
947,2020-11-05,8.1,8.33,8.05,8.15,7.882568,109146969
948,2020-11-06,8.17,8.21,7.98,8.12,7.853552,76219830
949,2020-11-09,8.22,8.29,8.13,8.16,7.892239,69240786
950,2020-11-10,8.31,8.31,7.97,8.01,7.747162,75165229
951,2020-11-11,8.13,8.14,7.82,7.93,7.669787,80072268
952,2020-11-12,7.85,8.19,7.85,7.98,7.718146,57673663
953,2020-11-13,8.07,8.1,7.88,7.94,7.67946,58534435
954,2020-11-16,8.08,8.08,7.81,7.87,7.611756,67650904
955,2020-11-17,7.81,7.86,7.67,7.77,7.515038,88209628
956,2020-11-18,7.82,7.86,7.65,7.7,7.447335,63265929
957,2020-11-19,7.71,7.88,7.65,7.8,7.544054,63062707
958,2020-11-20,7.74,7.94,7.74,7.88,7.621428,58007144
959,2020-11-23,7.94,7.95,7.7,7.75,7.495694,40960973
960,2020-11-24,7.75,7.79,7.66,7.73,7.47635,45205977
961,2020-11-25,7.7,7.77,7.6,7.64,7.389303,106770549
962,2020-11-26,7.66,7.71,7.56,7.62,7.369959,90394313
963,2020-11-27,7.63,7.65,7.46,7.59,7.340944,70243340
964,2020-11-30,7.65,7.85,7.56,7.8,7.544054,86951350
965,2020-12-01,7.28,7.38,6.72,6.88,6.654242,441206753
966,2020-12-02,6.8,6.87,6.59,6.65,6.431789,182888910
967,2020-12-03,6.5,6.9,6.5,6.71,6.48982,190921863
968,2020-12-04,6.78,6.81,6.64,6.69,6.470476,108746432
969,2020-12-07,6.88,7.09,6.56,7.0,6.770304,266892314
970,2020-12-08,7.1,7.25,6.83,6.9,6.673586,124464009
971,2020-12-09,6.95,7.04,6.74,6.84,6.615554,117713691
972,2020-12-10,6.82,6.86,6.75,6.81,6.586539,54737915
973,2020-12-11,6.8,6.82,6.57,6.73,6.528337,121214904
974,2020-12-14,6.79,6.86,6.66,6.76,6.557438,79517452
975,2020-12-15,6.8,7.15,6.76,7.12,6.90665,153113773
976,2020-12-16,7.18,7.4,7.16,7.29,7.071556,124360012
977,2020-12-17,7.3,7.87,7.3,7.86,7.624476,227498135
978,2020-12-18,7.97,7.97,7.68,7.81,7.575974,137790156
979,2020-12-21,7.77,7.87,7.59,7.7,7.46927,87350893
980,2020-12-22,7.65,7.79,7.52,7.61,7.381967,72909704
981,2020-12-23,7.61,7.65,7.38,7.47,7.246162,76268305
982,2020-12-24,7.43,7.43,7.43,7.43,7.207361,0
983,2020-12-28,7.5,7.66,7.38,7.47,7.246162,63107914
984,2020-12-29,7.48,7.76,7.44,7.65,7.420769,75223077
985,2020-12-30,7.7,7.71,7.38,7.54,7.314065,78466199
986,2020-12-31,7.55,7.55,7.55,7.55,7.323766,0
987,2021-01-04,7.5,7.89,7.49,7.7,7.46927,79140984
988,2021-01-05,7.69,7.69,7.49,7.6,7.372266,59015302
989,2021-01-06,7.57,7.75,7.51,7.63,7.401368,61381494
990,2021-01-07,7.58,7.67,7.39,7.48,7.255863,64068349
991,2021-01-08,7.56,7.67,7.39,7.57,7.343166,106479164
992,2021-01-11,7.62,7.65,7.4,7.47,7.246162,59367192
993,2021-01-12,7.47,7.52,7.28,7.36,7.139459,65703749
994,2021-01-13,7.21,7.36,7.02,7.13,6.91635,133242108
995,2021-01-14,7.04,7.1,6.9,7.1,6.88725,101422348
996,2021-01-15,7.19,7.2,7.0,7.06,6.848448,60648201
997,2021-01-18,6.99,7.1,6.96,7.04,6.829048,67958031
998,2021-01-19,7.04,7.45,7.04,7.37,7.149159,130020046
999,2021-01-20,7.41,7.85,7.36,7.79,7.556574,167734099
1000,2021-01-21,7.9,8.3,7.85,8.1,7.857285,221842291
1001,2021-01-22,8.25,8.25,7.84,7.98,7.74088,103249968
1002,2021-01-25,8.01,8.03,7.73,7.82,7.585675,85697261
1003,2021-01-26,7.82,7.82,7.53,7.66,7.430469,89610951
1004,2021-01-27,7.61,7.78,7.46,7.51,7.284964,71333452
1005,2021-01-28,7.51,7.51,7.22,7.25,7.032754,88650021
1006,2021-01-29,7.3,7.51,7.16,7.23,7.013354,66794954
1007,2021-02-01,7.23,7.41,7.14,7.29,7.071556,68801070
1008,2021-02-02,7.4,7.78,7.33,7.61,7.381967,94597142
1009,2021-02-03,7.57,7.74,7.46,7.61,7.381967,79038971
1010,2021-02-04,8.14,8.23,7.46,7.6,7.372266,159011169
1011,2021-02-05,7.68,7.69,7.37,7.44,7.217061,73346910
1012,2021-02-08,7.75,7.75,7.46,7.49,7.265563,88454701
1013,2021-02-09,7.54,7.56,7.36,7.48,7.255863,34481763
1014,2021-02-10,7.56,7.64,7.53,7.57,7.343166,42187333
1015,2021-02-11,7.6,7.6,7.6,7.6,7.372266,0
1016,2021-02-16,7.74,7.77,7.57,7.62,7.391668,45522750
1017,2021-02-17,7.62,7.75,7.54,7.73,7.498372,52106837
1018,2021-02-18,7.73,7.85,7.57,7.59,7.362567,78617429
1019,2021-02-19,7.6,7.64,7.49,7.63,7.401368,49135414
1020,2021-02-22,7.72,7.75,7.4,7.4,7.17826,67646601
1021,2021-02-23,7.66,8.58,7.55,8.29,8.041592,385105159
1022,2021-02-24,8.44,8.86,8.27,8.5,8.245298,369911957
1023,2021-02-25,8.8,9.16,8.63,8.75,8.487807,277506038
1024,2021-02-26,8.5,9.05,8.3,8.63,8.371404,208829371
1025,2021-03-01,8.88,8.92,8.5,8.67,8.410205,112918673
1026,2021-03-02,8.81,9.24,8.76,9.06,8.788519,196451890
1027,2021-03-03,9.13,9.14,8.62,8.8,8.536309,87807020
1028,2021-03-04,8.7,8.75,8.36,8.48,8.225898,85920271
1029,2021-03-05,8.51,8.51,8.1,8.28,8.03189,70217017
1030,2021-03-08,8.22,8.39,7.87,7.95,7.711779,97391249
1031,2021-03-09,8.17,8.17,7.74,8.02,7.779682,77719787
1032,2021-03-10,8.13,8.29,8.04,8.28,8.03189,82844583
1033,2021-03-11,8.35,8.55,8.16,8.5,8.245298,74706589
1034,2021-03-12,8.65,8.65,8.31,8.37,8.119193,56061740
1035,2021-03-15,8.46,8.59,8.26,8.51,8.254999,48495000
1036,2021-03-16,8.6,8.96,8.47,8.8,8.536309,84380756
1037,2021-03-17,8.89,9.04,8.81,8.96,8.691515,61441617
1038,2021-03-18,9.06,9.06,8.76,8.85,8.584812,50378448
1039,2021-03-19,8.63,8.77,8.58,8.61,8.352002,62894791
1040,2021-03-22,8.55,8.61,8.36,8.52,8.2647,54613932
1041,2021-03-23,8.52,8.59,8.15,8.31,8.060992,40284719
1042,2021-03-24,8.31,8.31,7.91,7.98,7.74088,84104327
1043,2021-03-25,8.0,8.08,7.6,7.68,7.44987,123018775
1044,2021-03-26,7.78,8.07,7.75,8.0,7.760281,94467935
1045,2021-03-29,8.0,8.07,7.78,7.8,7.566274,62989388
1046,2021-03-30,7.86,8.03,7.78,7.81,7.575974,51329871
1047,2021-03-31,7.85,7.94,7.74,7.78,7.546874,46338429
1048,2021-04-01,7.83,7.94,7.62,7.76,7.527473,80210576
1049,2021-04-07,7.87,8.08,7.75,7.95,7.711779,89313924
1050,2021-04-08,7.95,8.26,7.88,8.2,7.954288,58492078
1051,2021-04-09,8.29,8.29,8.04,8.1,7.857285,40265820
1052,2021-04-12,8.15,8.15,7.82,7.96,7.721479,38420407
1053,2021-04-13,7.84,8.1,7.84,7.96,7.721479,37468801
1054,2021-04-14,8.02,8.1,7.92,8.06,7.818484,40333251
1055,2021-04-15,8.09,8.21,7.97,8.16,7.915487,44311738
1056,2021-04-16,8.19,8.2,7.99,8.06,7.818484,34869124
1057,2021-04-19,8.1,8.31,8.02,8.28,8.03189,59387485
1058,2021-04-20,8.26,8.28,8.13,8.19,7.944587,39335478
1059,2021-04-21,8.15,8.27,8.06,8.2,7.954288,33392146
1060,2021-04-22,8.23,8.53,8.21,8.37,8.119193,72926923
1061,2021-04-23,8.47,8.5,8.39,8.45,8.196797,39722968
1062,2021-04-26,8.45,8.52,8.25,8.3,8.051292,47007724
1063,2021-04-27,8.3,8.45,8.26,8.41,8.157995,34644816
1064,2021-04-28,8.42,8.47,8.18,8.38,8.128895,50632480
1065,2021-04-29,8.4,8.4,8.2,8.31,8.060992,19060546
1066,2021-04-30,8.25,8.42,8.24,8.37,8.119193,35431023
1067,2021-05-03,8.45,8.55,8.23,8.41,8.157995,35545347
1068,2021-05-04,8.5,8.6,8.43,8.52,8.2647,50764218
1069,2021-05-05,8.53,8.56,8.26,8.4,8.148294,44771568
1070,2021-05-06,8.49,8.49,7.75,7.91,7.672977,161490429
1071,2021-05-07,7.96,8.05,7.9,7.96,7.721479,54189401
1072,2021-05-10,8.1,8.42,8.09,8.17,7.925188,61107497
1073,2021-05-11,8.0,8.25,7.96,8.13,7.886386,51569994
1074,2021-05-12,8.08,8.24,8.02,8.2,7.954288,34269227
1075,2021-05-13,8.15,8.38,8.11,8.2,7.954288,45610767
1076,2021-05-14,8.29,8.5,8.14,8.49,8.235599,88811196
1077,2021-05-17,8.5,8.58,8.35,8.43,8.177396,48607265
1078,2021-05-18,8.5,8.94,8.47,8.87,8.604212,140534833
1079,2021-05-20,8.78,8.93,8.5,8.58,8.322902,66839189
1080,2021-05-21,8.63,8.85,8.57,8.77,8.507209,62935311
1081,2021-05-24,8.88,9.18,8.78,9.05,8.778819,137967323
1082,2021-05-25,9.49,9.69,8.65,8.79,8.526609,256119247
1083,2021-05-26,8.84,8.92,8.61,8.76,8.497509,137113600
1084,2021-05-27,8.76,9.14,8.76,9.0,8.730315,183809875
1085,2021-05-28,9.0,9.01,8.56,8.6,8.342302,123530213
1086,2021-05-31,8.68,8.77,8.55,8.72,8.458706,78603095
1087,2021-06-01,8.73,8.73,8.4,8.63,8.371404,68016884
1088,2021-06-02,8.78,8.84,8.67,8.71,8.449005,91729428
1089,2021-06-03,8.8,8.8,8.63,8.7,8.439305,48065421
1090,2021-06-04,8.6,8.69,8.55,8.6,8.342302,67947179
1091,2021-06-07,8.7,8.75,8.55,8.74,8.478106,72822310
1092,2021-06-08,8.74,8.78,8.49,8.54,8.284101,60772669
1093,2021-06-09,8.56,8.6,8.46,8.49,8.235599,38737342
1094,2021-06-10,8.54,8.56,8.39,8.47,8.216199,39939623
1095,2021-06-11,8.5,8.5,8.23,8.3,8.051292,68660245
1096,2021-06-15,8.32,8.35,8.09,8.22,7.973689,62628992
1097,2021-06-16,8.21,8.23,7.9,7.95,7.711779,77809714
1098,2021-06-17,7.95,7.96,7.83,7.88,7.643877,53392256
1099,2021-06-18,7.81,7.9,7.6,7.73,7.517452,103876763
1100,2021-06-21,7.65,7.7,7.42,7.6,7.391026,95497754
1101,2021-06-22,7.68,7.71,7.48,7.63,7.420201,66956592
1102,2021-06-23,7.66,7.67,7.43,7.61,7.400751,200928700
1103,2021-06-24,7.67,7.84,7.6,7.7,7.488276,104757483
1104,2021-06-25,7.74,7.77,7.52,7.72,7.507726,103568953
1105,2021-06-28,7.72,7.78,7.64,7.75,7.536901,32040302
1106,2021-06-29,7.82,7.9,7.66,7.72,7.507726,77183521
1107,2021-06-30,7.7,7.71,7.48,7.62,7.410476,91856538
1108,2021-07-02,7.61,7.69,7.41,7.47,7.2646,85508535
1109,2021-07-05,7.4,7.48,7.29,7.33,7.12845,52618421
1110,2021-07-06,7.33,7.35,6.98,7.13,6.933949,103299783
1111,2021-07-07,7.12,7.24,7.04,7.12,6.924224,37316560
1112,2021-07-08,7.16,7.24,6.99,7.03,6.836699,56057809
1113,2021-07-09,7.09,7.09,6.9,6.95,6.758899,63192107
1114,2021-07-12,6.97,7.1,6.9,7.0,6.807524,45843584
1115,2021-07-13,7.1,7.16,7.0,7.03,6.836699,42326402
1116,2021-07-14,7.03,7.31,7.01,7.2,7.002025,50829569
1117,2021-07-15,7.2,7.35,7.15,7.27,7.0701,56678524
1118,2021-07-16,7.27,7.27,7.07,7.09,6.89505,52427353
1119,2021-07-19,7.05,7.19,7.0,7.16,6.963124,42641431
1120,2021-07-20,7.16,7.21,7.04,7.05,6.856149,52411210
1121,2021-07-21,7.09,7.1,6.93,6.99,6.797799,43401332
1122,2021-07-22,7.08,7.11,6.93,7.05,6.856149,46799765
1123,2021-07-23,7.01,7.12,6.94,6.99,6.797799,28646044
1124,2021-07-26,6.95,6.95,6.6,6.67,6.486598,85124499
1125,2021-07-27,6.63,6.8,6.2,6.33,6.155947,148117471
1126,2021-07-28,6.44,6.62,6.37,6.49,6.311547,84910762
1127,2021-07-29,6.62,6.75,6.48,6.63,6.447698,77101400
1128,2021-07-30,6.56,6.6,6.39,6.6,6.418523,59463640
1129,2021-08-02,6.62,6.75,6.54,6.69,6.506048,50298075
1130,2021-08-03,6.64,6.91,6.64,6.84,6.651924,58723390
1131,2021-08-04,6.86,6.96,6.77,6.92,6.729724,55952180
1132,2021-08-05,6.92,7.02,6.82,6.87,6.681098,44388956
1133,2021-08-06,6.9,6.98,6.74,6.94,6.749174,55447474
1134,2021-08-09,6.79,6.88,6.72,6.8,6.613023,46980226
1135,2021-08-10,6.8,6.93,6.76,6.91,6.719998,40860736
1136,2021-08-11,6.83,6.92,6.79,6.85,6.661649,39257626
1137,2021-08-12,6.79,6.82,6.55,6.66,6.476872,64770161
1138,2021-08-13,6.57,6.73,6.53,6.62,6.437973,31371613
1139,2021-08-16,6.62,6.72,6.56,6.6,6.418523,33934196
1140,2021-08-17,6.62,6.73,6.45,6.5,6.321272,50946357
1141,2021-08-18,6.5,6.6,6.44,6.46,6.282372,34482693
1142,2021-08-19,7.01,7.05,6.52,6.62,6.437973,168180426
1143,2021-08-20,6.69,6.69,6.26,6.31,6.136497,101778366
1144,2021-08-23,6.3,6.49,6.26,6.41,6.233747,52314151
1145,2021-08-24,6.42,6.56,6.41,6.46,6.282372,36558173
1146,2021-08-25,6.5,6.62,6.39,6.45,6.272647,40899134
1147,2021-08-26,6.39,6.43,6.2,6.26,6.087872,64666618
1148,2021-08-27,6.26,6.34,6.22,6.24,6.068421,24048171
1149,2021-08-30,6.24,6.41,6.18,6.35,6.175397,36136816
